task	model	cond	replica	prog_cc	solution_cc	solution_human_comp	Short name	EvalPlus Leaderboard position	Parameters (B)	Size (GB)	Licence	n_tests	n_TP	n_TN	n_FP	n_FN	n_Error	n_Pass	n_Fail	n_tests_manual	n_TP_manual	n_TN_manual	n_FP_manual	n_FN_manual	n_Error_manual	n_Pass_manual	n_Fail_manual	n_tests_auto	n_TP_auto	n_TN_auto	n_FP_auto	n_FN_auto	n_Error_auto	n_Pass_auto	n_Fail_auto	p_Pass	p_Fail	p_TP	p_TN	p_FP	p_FN	p_Error	p_Pass_manual	p_Fail_manual	p_TP_manual	p_TN_manual	p_FP_manual	p_FN_manual	p_Error_manual	p_Pass_auto	p_Fail_auto	p_TP_auto	p_TN_auto	p_FP_auto	p_FN_auto	p_Error_auto
HE111	claude-3-7-sonnet	pre	2	8	3	Q	Claude3.7				proprietary	85	10	75	0	0	0	85	0	11	3	8	0	0	0	11	0	74	7	67	0	0	0	74	0	1	0	0.117647058823529	0.882352941176471	0	0	0	1	0	0.272727272727273	0.727272727272727	0	0	0	1	0	0.0945945945945946	0.905405405405405	0	0	0
HE111	claude-3-7-sonnet	pre	3	8	3	Q	Claude3.7				proprietary	85	10	75	0	0	0	85	0	11	3	8	0	0	0	11	0	74	7	67	0	0	0	74	0	1	0	0.117647058823529	0.882352941176471	0	0	0	1	0	0.272727272727273	0.727272727272727	0	0	0	1	0	0.0945945945945946	0.905405405405405	0	0	0
HE111	claude-3-7-sonnet	pre	4	8	3	Q	Claude3.7				proprietary	85	10	75	0	0	0	85	0	11	3	8	0	0	0	11	0	74	7	67	0	0	0	74	0	1	0	0.117647058823529	0.882352941176471	0	0	0	1	0	0.272727272727273	0.727272727272727	0	0	0	1	0	0.0945945945945946	0.905405405405405	0	0	0
HE111	claude-3-7-sonnet	pre	5	8	3	Q	Claude3.7				proprietary	85	10	75	0	0	0	85	0	11	3	8	0	0	0	11	0	74	7	67	0	0	0	74	0	1	0	0.117647058823529	0.882352941176471	0	0	0	1	0	0.272727272727273	0.727272727272727	0	0	0	1	0	0.0945945945945946	0.905405405405405	0	0	0
HE111	claude-3-7-sonnet	pre	6	8	3	Q	Claude3.7				proprietary	85	10	75	0	0	0	85	0	11	3	8	0	0	0	11	0	74	7	67	0	0	0	74	0	1	0	0.117647058823529	0.882352941176471	0	0	0	1	0	0.272727272727273	0.727272727272727	0	0	0	1	0	0.0945945945945946	0.905405405405405	0	0	0
HE111	claude-3-7-sonnet	pre	7	8	3	Q	Claude3.7				proprietary	85	10	75	0	0	0	85	0	11	3	8	0	0	0	11	0	74	7	67	0	0	0	74	0	1	0	0.117647058823529	0.882352941176471	0	0	0	1	0	0.272727272727273	0.727272727272727	0	0	0	1	0	0.0945945945945946	0.905405405405405	0	0	0
HE111	claude-3-7-sonnet	pre	8	8	3	Q	Claude3.7				proprietary	85	10	75	0	0	0	85	0	11	3	8	0	0	0	11	0	74	7	67	0	0	0	74	0	1	0	0.117647058823529	0.882352941176471	0	0	0	1	0	0.272727272727273	0.727272727272727	0	0	0	1	0	0.0945945945945946	0.905405405405405	0	0	0
HE111	claude-3-7-sonnet	pre	9	8	3	Q	Claude3.7				proprietary	85	10	75	0	0	0	85	0	11	3	8	0	0	0	11	0	74	7	67	0	0	0	74	0	1	0	0.117647058823529	0.882352941176471	0	0	0	1	0	0.272727272727273	0.727272727272727	0	0	0	1	0	0.0945945945945946	0.905405405405405	0	0	0
HE111	claude-3-7-sonnet	pre	10	8	3	Q	Claude3.7				proprietary	85	10	75	0	0	0	85	0	11	3	8	0	0	0	11	0	74	7	67	0	0	0	74	0	1	0	0.117647058823529	0.882352941176471	0	0	0	1	0	0.272727272727273	0.727272727272727	0	0	0	1	0	0.0945945945945946	0.905405405405405	0	0	0
HE111	claude-3-7-sonnet	post	1	8	10	QQ	Claude3.7				proprietary	17	12	5	0	0	0	17	0	8	5	3	0	0	0	8	0	7	7	0	0	0	0	7	0	1	0	0.705882352941177	0.294117647058824	0	0	0	1	0	0.625	0.375	0	0	0	1	0	1	0	0	0	0
HE111	claude-3-7-sonnet	post	2	8	10	QQ	Claude3.7				proprietary	17	12	5	0	0	0	17	0	8	5	3	0	0	0	8	0	7	7	0	0	0	0	7	0	1	0	0.705882352941177	0.294117647058824	0	0	0	1	0	0.625	0.375	0	0	0	1	0	1	0	0	0	0
HE111	claude-3-7-sonnet	post	3	8	10	QQ	Claude3.7				proprietary	17	12	5	0	0	0	17	0	8	5	3	0	0	0	8	0	7	7	0	0	0	0	7	0	1	0	0.705882352941177	0.294117647058824	0	0	0	1	0	0.625	0.375	0	0	0	1	0	1	0	0	0	0
HE111	claude-3-7-sonnet	post	4	8	10	QQ	Claude3.7				proprietary	17	12	5	0	0	0	17	0	8	5	3	0	0	0	8	0	7	7	0	0	0	0	7	0	1	0	0.705882352941177	0.294117647058824	0	0	0	1	0	0.625	0.375	0	0	0	1	0	1	0	0	0	0
HE111	claude-3-7-sonnet	post	5	8	10	QQ	Claude3.7				proprietary	17	12	5	0	0	0	17	0	8	5	3	0	0	0	8	0	7	7	0	0	0	0	7	0	1	0	0.705882352941177	0.294117647058824	0	0	0	1	0	0.625	0.375	0	0	0	1	0	1	0	0	0	0
HE111	claude-3-7-sonnet	post	6	8	10	QQ	Claude3.7				proprietary	17	12	5	0	0	0	17	0	8	5	3	0	0	0	8	0	7	7	0	0	0	0	7	0	1	0	0.705882352941177	0.294117647058824	0	0	0	1	0	0.625	0.375	0	0	0	1	0	1	0	0	0	0
HE111	claude-3-7-sonnet	post	7	8	10	QQ	Claude3.7				proprietary	17	12	5	0	0	0	17	0	8	5	3	0	0	0	8	0	7	7	0	0	0	0	7	0	1	0	0.705882352941177	0.294117647058824	0	0	0	1	0	0.625	0.375	0	0	0	1	0	1	0	0	0	0
HE111	claude-3-7-sonnet	post	8	8	10	QQ	Claude3.7				proprietary	17	12	5	0	0	0	17	0	8	5	3	0	0	0	8	0	7	7	0	0	0	0	7	0	1	0	0.705882352941177	0.294117647058824	0	0	0	1	0	0.625	0.375	0	0	0	1	0	1	0	0	0	0
HE111	claude-3-7-sonnet	post	9	8	10	QQ	Claude3.7				proprietary	17	12	5	0	0	0	17	0	8	5	3	0	0	0	8	0	7	7	0	0	0	0	7	0	1	0	0.705882352941177	0.294117647058824	0	0	0	1	0	0.625	0.375	0	0	0	1	0	1	0	0	0	0
HE111	claude-3-7-sonnet	post	10	8	10	QQ	Claude3.7				proprietary	17	12	5	0	0	0	17	0	8	5	3	0	0	0	8	0	7	7	0	0	0	0	7	0	1	0	0.705882352941177	0.294117647058824	0	0	0	1	0	0.625	0.375	0	0	0	1	0	1	0	0	0	0
HE114	claude-3-7-sonnet	post	1	5	6	QQ	Claude3.7				proprietary	28	22	6	0	0	0	28	0	11	9	2	0	0	0	11	0	13	13	0	0	0	0	13	0	1	0	0.785714285714286	0.214285714285714	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE114	claude-3-7-sonnet	post	2	5	6	QQ	Claude3.7				proprietary	28	22	6	0	0	0	28	0	11	9	2	0	0	0	11	0	13	13	0	0	0	0	13	0	1	0	0.785714285714286	0.214285714285714	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE114	claude-3-7-sonnet	post	3	5	6	QQ	Claude3.7				proprietary	28	22	6	0	0	0	28	0	11	9	2	0	0	0	11	0	13	13	0	0	0	0	13	0	1	0	0.785714285714286	0.214285714285714	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE114	claude-3-7-sonnet	post	4	5	6	QQ	Claude3.7				proprietary	28	22	6	0	0	0	28	0	11	9	2	0	0	0	11	0	13	13	0	0	0	0	13	0	1	0	0.785714285714286	0.214285714285714	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE114	claude-3-7-sonnet	post	5	5	6	QQ	Claude3.7				proprietary	28	22	6	0	0	0	28	0	11	9	2	0	0	0	11	0	13	13	0	0	0	0	13	0	1	0	0.785714285714286	0.214285714285714	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE114	claude-3-7-sonnet	post	6	5	6	QQ	Claude3.7				proprietary	28	22	6	0	0	0	28	0	11	9	2	0	0	0	11	0	13	13	0	0	0	0	13	0	1	0	0.785714285714286	0.214285714285714	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE114	claude-3-7-sonnet	post	7	5	6	QQ	Claude3.7				proprietary	28	22	6	0	0	0	28	0	11	9	2	0	0	0	11	0	13	13	0	0	0	0	13	0	1	0	0.785714285714286	0.214285714285714	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE114	claude-3-7-sonnet	post	8	5	6	QQ	Claude3.7				proprietary	28	22	6	0	0	0	28	0	11	9	2	0	0	0	11	0	13	13	0	0	0	0	13	0	1	0	0.785714285714286	0.214285714285714	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE114	claude-3-7-sonnet	post	9	5	6	QQ	Claude3.7				proprietary	28	22	6	0	0	0	28	0	11	9	2	0	0	0	11	0	13	13	0	0	0	0	13	0	1	0	0.785714285714286	0.214285714285714	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE114	claude-3-7-sonnet	post	10	5	6	QQ	Claude3.7				proprietary	28	22	6	0	0	0	28	0	11	9	2	0	0	0	11	0	13	13	0	0	0	0	13	0	1	0	0.785714285714286	0.214285714285714	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE120	claude-3-7-sonnet	pre	1	7	2	S	Claude3.7				proprietary	56	35	21	0	0	0	56	0	6	2	4	0	0	0	6	0	50	33	17	0	0	0	50	0	1	0	0.625	0.375	0	0	0	1	0	0.333333333333333	0.666666666666667	0	0	0	1	0	0.66	0.34	0	0	0
HE120	claude-3-7-sonnet	pre	2	7	2	S	Claude3.7				proprietary	56	35	21	0	0	0	56	0	6	2	4	0	0	0	6	0	50	33	17	0	0	0	50	0	1	0	0.625	0.375	0	0	0	1	0	0.333333333333333	0.666666666666667	0	0	0	1	0	0.66	0.34	0	0	0
HE120	claude-3-7-sonnet	pre	3	7	2	S	Claude3.7				proprietary	56	35	21	0	0	0	56	0	6	2	4	0	0	0	6	0	50	33	17	0	0	0	50	0	1	0	0.625	0.375	0	0	0	1	0	0.333333333333333	0.666666666666667	0	0	0	1	0	0.66	0.34	0	0	0
HE120	claude-3-7-sonnet	pre	4	7	2	S	Claude3.7				proprietary	56	35	21	0	0	0	56	0	6	2	4	0	0	0	6	0	50	33	17	0	0	0	50	0	1	0	0.625	0.375	0	0	0	1	0	0.333333333333333	0.666666666666667	0	0	0	1	0	0.66	0.34	0	0	0
HE120	claude-3-7-sonnet	pre	5	7	2	S	Claude3.7				proprietary	56	35	21	0	0	0	56	0	6	2	4	0	0	0	6	0	50	33	17	0	0	0	50	0	1	0	0.625	0.375	0	0	0	1	0	0.333333333333333	0.666666666666667	0	0	0	1	0	0.66	0.34	0	0	0
HE120	claude-3-7-sonnet	pre	6	7	2	S	Claude3.7				proprietary	56	35	21	0	0	0	56	0	6	2	4	0	0	0	6	0	50	33	17	0	0	0	50	0	1	0	0.625	0.375	0	0	0	1	0	0.333333333333333	0.666666666666667	0	0	0	1	0	0.66	0.34	0	0	0
HE120	claude-3-7-sonnet	pre	7	7	2	S	Claude3.7				proprietary	56	35	21	0	0	0	56	0	6	2	4	0	0	0	6	0	50	33	17	0	0	0	50	0	1	0	0.625	0.375	0	0	0	1	0	0.333333333333333	0.666666666666667	0	0	0	1	0	0.66	0.34	0	0	0
HE120	claude-3-7-sonnet	pre	8	7	2	S	Claude3.7				proprietary	56	35	21	0	0	0	56	0	6	2	4	0	0	0	6	0	50	33	17	0	0	0	50	0	1	0	0.625	0.375	0	0	0	1	0	0.333333333333333	0.666666666666667	0	0	0	1	0	0.66	0.34	0	0	0
HE120	claude-3-7-sonnet	pre	9	7	2	S	Claude3.7				proprietary	56	35	21	0	0	0	56	0	6	2	4	0	0	0	6	0	50	33	17	0	0	0	50	0	1	0	0.625	0.375	0	0	0	1	0	0.333333333333333	0.666666666666667	0	0	0	1	0	0.66	0.34	0	0	0
HE120	claude-3-7-sonnet	pre	10	7	2	S	Claude3.7				proprietary	56	35	21	0	0	0	56	0	6	2	4	0	0	0	6	0	50	33	17	0	0	0	50	0	1	0	0.625	0.375	0	0	0	1	0	0.333333333333333	0.666666666666667	0	0	0	1	0	0.66	0.34	0	0	0
HE120	claude-3-7-sonnet	post	1	7	8	NQ	Claude3.7				proprietary	48	27	7	0	14	0	34	14	13	7	5	0	1	0	12	1	33	20	0	0	13	0	20	13	0.708333333333333	0.291666666666667	0.5625	0.145833333333333	0	0.291666666666667	0	0.923076923076923	0.0769230769230769	0.538461538461538	0.384615384615385	0	0.0769230769230769	0	0.606060606060606	0.393939393939394	0.606060606060606	0	0	0.393939393939394	0
HE120	claude-3-7-sonnet	post	2	7	8	NQ	Claude3.7				proprietary	48	41	7	0	0	0	48	0	13	8	5	0	0	0	13	0	33	33	0	0	0	0	33	0	1	0	0.854166666666667	0.145833333333333	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	1	0	0	0	0
HE120	claude-3-7-sonnet	post	3	7	8	NQ	Claude3.7				proprietary	48	41	7	0	0	0	48	0	13	8	5	0	0	0	13	0	33	33	0	0	0	0	33	0	1	0	0.854166666666667	0.145833333333333	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	1	0	0	0	0
HE120	claude-3-7-sonnet	post	4	7	8	NQ	Claude3.7				proprietary	48	37	7	0	4	0	44	4	13	8	5	0	0	0	13	0	33	29	0	0	4	0	29	4	0.916666666666667	0.0833333333333333	0.770833333333333	0.145833333333333	0	0.0833333333333333	0	1	0	0.615384615384615	0.384615384615385	0	0	0	0.878787878787879	0.121212121212121	0.878787878787879	0	0	0.121212121212121	0
HE120	claude-3-7-sonnet	post	5	7	8	NQ	Claude3.7				proprietary	48	37	7	0	4	0	44	4	13	8	5	0	0	0	13	0	33	29	0	0	4	0	29	4	0.916666666666667	0.0833333333333333	0.770833333333333	0.145833333333333	0	0.0833333333333333	0	1	0	0.615384615384615	0.384615384615385	0	0	0	0.878787878787879	0.121212121212121	0.878787878787879	0	0	0.121212121212121	0
HE120	claude-3-7-sonnet	post	6	7	8	NQ	Claude3.7				proprietary	48	41	7	0	0	0	48	0	13	8	5	0	0	0	13	0	33	33	0	0	0	0	33	0	1	0	0.854166666666667	0.145833333333333	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	1	0	0	0	0
HE120	claude-3-7-sonnet	post	7	7	8	NQ	Claude3.7				proprietary	48	41	7	0	0	0	48	0	13	8	5	0	0	0	13	0	33	33	0	0	0	0	33	0	1	0	0.854166666666667	0.145833333333333	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	1	0	0	0	0
HE120	claude-3-7-sonnet	post	8	7	8	NQ	Claude3.7				proprietary	48	41	7	0	0	0	48	0	13	8	5	0	0	0	13	0	33	33	0	0	0	0	33	0	1	0	0.854166666666667	0.145833333333333	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	1	0	0	0	0
HE120	claude-3-7-sonnet	post	9	7	8	NQ	Claude3.7				proprietary	48	41	7	0	0	0	48	0	13	8	5	0	0	0	13	0	33	33	0	0	0	0	33	0	1	0	0.854166666666667	0.145833333333333	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	1	0	0	0	0
HE120	claude-3-7-sonnet	post	10	7	8	NQ	Claude3.7				proprietary	48	41	7	0	0	0	48	0	13	8	5	0	0	0	13	0	33	33	0	0	0	0	33	0	1	0	0.854166666666667	0.145833333333333	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	1	0	0	0	0
HE127	claude-3-7-sonnet	pre	1	4	2	Q	Claude3.7				proprietary	21	15	6	0	0	0	21	0	5	3	2	0	0	0	5	0	16	12	4	0	0	0	16	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.6	0.4	0	0	0	1	0	0.75	0.25	0	0	0
HE127	claude-3-7-sonnet	pre	2	4	2	Q	Claude3.7				proprietary	21	15	6	0	0	0	21	0	5	3	2	0	0	0	5	0	16	12	4	0	0	0	16	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.6	0.4	0	0	0	1	0	0.75	0.25	0	0	0
HE127	claude-3-7-sonnet	pre	3	4	2	Q	Claude3.7				proprietary	21	15	6	0	0	0	21	0	5	3	2	0	0	0	5	0	16	12	4	0	0	0	16	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.6	0.4	0	0	0	1	0	0.75	0.25	0	0	0
HE127	claude-3-7-sonnet	pre	4	4	2	Q	Claude3.7				proprietary	21	15	6	0	0	0	21	0	5	3	2	0	0	0	5	0	16	12	4	0	0	0	16	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.6	0.4	0	0	0	1	0	0.75	0.25	0	0	0
HE127	claude-3-7-sonnet	pre	5	4	2	Q	Claude3.7				proprietary	21	15	6	0	0	0	21	0	5	3	2	0	0	0	5	0	16	12	4	0	0	0	16	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.6	0.4	0	0	0	1	0	0.75	0.25	0	0	0
HE127	claude-3-7-sonnet	pre	6	4	2	Q	Claude3.7				proprietary	21	15	6	0	0	0	21	0	5	3	2	0	0	0	5	0	16	12	4	0	0	0	16	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.6	0.4	0	0	0	1	0	0.75	0.25	0	0	0
HE127	claude-3-7-sonnet	pre	7	4	2	Q	Claude3.7				proprietary	21	15	6	0	0	0	21	0	5	3	2	0	0	0	5	0	16	12	4	0	0	0	16	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.6	0.4	0	0	0	1	0	0.75	0.25	0	0	0
HE127	claude-3-7-sonnet	pre	8	4	2	Q	Claude3.7				proprietary	21	15	6	0	0	0	21	0	5	3	2	0	0	0	5	0	16	12	4	0	0	0	16	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.6	0.4	0	0	0	1	0	0.75	0.25	0	0	0
HE127	claude-3-7-sonnet	pre	9	4	2	Q	Claude3.7				proprietary	21	15	6	0	0	0	21	0	5	3	2	0	0	0	5	0	16	12	4	0	0	0	16	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.6	0.4	0	0	0	1	0	0.75	0.25	0	0	0
HE127	claude-3-7-sonnet	pre	10	4	2	Q	Claude3.7				proprietary	21	15	6	0	0	0	21	0	5	3	2	0	0	0	5	0	16	12	4	0	0	0	16	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.6	0.4	0	0	0	1	0	0.75	0.25	0	0	0
HE127	claude-3-7-sonnet	post	1	4	5	Q	Claude3.7				proprietary	24	19	5	0	0	0	24	0	10	8	2	0	0	0	10	0	11	11	0	0	0	0	11	0	1	0	0.791666666666667	0.208333333333333	0	0	0	1	0	0.8	0.2	0	0	0	1	0	1	0	0	0	0
HE127	claude-3-7-sonnet	post	2	4	5	Q	Claude3.7				proprietary	24	19	5	0	0	0	24	0	10	8	2	0	0	0	10	0	11	11	0	0	0	0	11	0	1	0	0.791666666666667	0.208333333333333	0	0	0	1	0	0.8	0.2	0	0	0	1	0	1	0	0	0	0
HE127	claude-3-7-sonnet	post	3	4	5	Q	Claude3.7				proprietary	24	19	5	0	0	0	24	0	10	8	2	0	0	0	10	0	11	11	0	0	0	0	11	0	1	0	0.791666666666667	0.208333333333333	0	0	0	1	0	0.8	0.2	0	0	0	1	0	1	0	0	0	0
HE127	claude-3-7-sonnet	post	4	4	5	Q	Claude3.7				proprietary	24	19	5	0	0	0	24	0	10	8	2	0	0	0	10	0	11	11	0	0	0	0	11	0	1	0	0.791666666666667	0.208333333333333	0	0	0	1	0	0.8	0.2	0	0	0	1	0	1	0	0	0	0
HE127	claude-3-7-sonnet	post	5	4	5	Q	Claude3.7				proprietary	24	19	5	0	0	0	24	0	10	8	2	0	0	0	10	0	11	11	0	0	0	0	11	0	1	0	0.791666666666667	0.208333333333333	0	0	0	1	0	0.8	0.2	0	0	0	1	0	1	0	0	0	0
HE127	claude-3-7-sonnet	post	6	4	5	Q	Claude3.7				proprietary	24	19	5	0	0	0	24	0	10	8	2	0	0	0	10	0	11	11	0	0	0	0	11	0	1	0	0.791666666666667	0.208333333333333	0	0	0	1	0	0.8	0.2	0	0	0	1	0	1	0	0	0	0
HE127	claude-3-7-sonnet	post	7	4	5	Q	Claude3.7				proprietary	24	19	5	0	0	0	24	0	10	8	2	0	0	0	10	0	11	11	0	0	0	0	11	0	1	0	0.791666666666667	0.208333333333333	0	0	0	1	0	0.8	0.2	0	0	0	1	0	1	0	0	0	0
HE127	claude-3-7-sonnet	post	8	4	5	Q	Claude3.7				proprietary	24	19	5	0	0	0	24	0	10	8	2	0	0	0	10	0	11	11	0	0	0	0	11	0	1	0	0.791666666666667	0.208333333333333	0	0	0	1	0	0.8	0.2	0	0	0	1	0	1	0	0	0	0
HE127	claude-3-7-sonnet	post	9	4	5	Q	Claude3.7				proprietary	24	19	5	0	0	0	24	0	10	8	2	0	0	0	10	0	11	11	0	0	0	0	11	0	1	0	0.791666666666667	0.208333333333333	0	0	0	1	0	0.8	0.2	0	0	0	1	0	1	0	0	0	0
HE127	claude-3-7-sonnet	post	10	4	5	Q	Claude3.7				proprietary	24	19	5	0	0	0	24	0	10	8	2	0	0	0	10	0	11	11	0	0	0	0	11	0	1	0	0.791666666666667	0.208333333333333	0	0	0	1	0	0.8	0.2	0	0	0	1	0	1	0	0	0	0
HE13	claude-3-7-sonnet	pre	1	5	3	Q	Claude3.7				proprietary	47	33	14	0	0	0	47	0	7	2	5	0	0	0	7	0	40	31	9	0	0	0	40	0	1	0	0.702127659574468	0.297872340425532	0	0	0	1	0	0.285714285714286	0.714285714285714	0	0	0	1	0	0.775	0.225	0	0	0
HE13	claude-3-7-sonnet	pre	2	5	3	Q	Claude3.7				proprietary	47	33	14	0	0	0	47	0	7	2	5	0	0	0	7	0	40	31	9	0	0	0	40	0	1	0	0.702127659574468	0.297872340425532	0	0	0	1	0	0.285714285714286	0.714285714285714	0	0	0	1	0	0.775	0.225	0	0	0
HE13	claude-3-7-sonnet	pre	3	5	3	Q	Claude3.7				proprietary	47	33	14	0	0	0	47	0	7	2	5	0	0	0	7	0	40	31	9	0	0	0	40	0	1	0	0.702127659574468	0.297872340425532	0	0	0	1	0	0.285714285714286	0.714285714285714	0	0	0	1	0	0.775	0.225	0	0	0
HE13	claude-3-7-sonnet	pre	4	5	3	Q	Claude3.7				proprietary	47	33	14	0	0	0	47	0	7	2	5	0	0	0	7	0	40	31	9	0	0	0	40	0	1	0	0.702127659574468	0.297872340425532	0	0	0	1	0	0.285714285714286	0.714285714285714	0	0	0	1	0	0.775	0.225	0	0	0
HE13	claude-3-7-sonnet	pre	5	5	3	Q	Claude3.7				proprietary	47	33	14	0	0	0	47	0	7	2	5	0	0	0	7	0	40	31	9	0	0	0	40	0	1	0	0.702127659574468	0.297872340425532	0	0	0	1	0	0.285714285714286	0.714285714285714	0	0	0	1	0	0.775	0.225	0	0	0
HE13	claude-3-7-sonnet	pre	6	5	3	Q	Claude3.7				proprietary	47	33	14	0	0	0	47	0	7	2	5	0	0	0	7	0	40	31	9	0	0	0	40	0	1	0	0.702127659574468	0.297872340425532	0	0	0	1	0	0.285714285714286	0.714285714285714	0	0	0	1	0	0.775	0.225	0	0	0
HE13	claude-3-7-sonnet	pre	7	5	3	Q	Claude3.7				proprietary	47	33	14	0	0	0	47	0	7	2	5	0	0	0	7	0	40	31	9	0	0	0	40	0	1	0	0.702127659574468	0.297872340425532	0	0	0	1	0	0.285714285714286	0.714285714285714	0	0	0	1	0	0.775	0.225	0	0	0
HE13	claude-3-7-sonnet	pre	8	5	3	Q	Claude3.7				proprietary	47	33	14	0	0	0	47	0	7	2	5	0	0	0	7	0	40	31	9	0	0	0	40	0	1	0	0.702127659574468	0.297872340425532	0	0	0	1	0	0.285714285714286	0.714285714285714	0	0	0	1	0	0.775	0.225	0	0	0
HE13	claude-3-7-sonnet	pre	9	5	3	Q	Claude3.7				proprietary	47	33	14	0	0	0	47	0	7	2	5	0	0	0	7	0	40	31	9	0	0	0	40	0	1	0	0.702127659574468	0.297872340425532	0	0	0	1	0	0.285714285714286	0.714285714285714	0	0	0	1	0	0.775	0.225	0	0	0
HE13	claude-3-7-sonnet	pre	10	5	3	Q	Claude3.7				proprietary	47	33	14	0	0	0	47	0	7	2	5	0	0	0	7	0	40	31	9	0	0	0	40	0	1	0	0.702127659574468	0.297872340425532	0	0	0	1	0	0.285714285714286	0.714285714285714	0	0	0	1	0	0.775	0.225	0	0	0
HE13	claude-3-7-sonnet	post	1	5	4	QQ	Claude3.7				proprietary	42	36	6	0	0	0	42	0	9	5	4	0	0	0	9	0	31	31	0	0	0	0	31	0	1	0	0.857142857142857	0.142857142857143	0	0	0	1	0	0.555555555555556	0.444444444444444	0	0	0	1	0	1	0	0	0	0
HE13	claude-3-7-sonnet	post	2	5	4	QQ	Claude3.7				proprietary	42	36	6	0	0	0	42	0	9	5	4	0	0	0	9	0	31	31	0	0	0	0	31	0	1	0	0.857142857142857	0.142857142857143	0	0	0	1	0	0.555555555555556	0.444444444444444	0	0	0	1	0	1	0	0	0	0
HE13	claude-3-7-sonnet	post	3	5	4	QQ	Claude3.7				proprietary	42	36	6	0	0	0	42	0	9	5	4	0	0	0	9	0	31	31	0	0	0	0	31	0	1	0	0.857142857142857	0.142857142857143	0	0	0	1	0	0.555555555555556	0.444444444444444	0	0	0	1	0	1	0	0	0	0
HE13	claude-3-7-sonnet	post	4	5	4	QQ	Claude3.7				proprietary	42	36	6	0	0	0	42	0	9	5	4	0	0	0	9	0	31	31	0	0	0	0	31	0	1	0	0.857142857142857	0.142857142857143	0	0	0	1	0	0.555555555555556	0.444444444444444	0	0	0	1	0	1	0	0	0	0
HE13	claude-3-7-sonnet	post	5	5	4	QQ	Claude3.7				proprietary	42	36	6	0	0	0	42	0	9	5	4	0	0	0	9	0	31	31	0	0	0	0	31	0	1	0	0.857142857142857	0.142857142857143	0	0	0	1	0	0.555555555555556	0.444444444444444	0	0	0	1	0	1	0	0	0	0
HE13	claude-3-7-sonnet	post	6	5	4	QQ	Claude3.7				proprietary	42	36	6	0	0	0	42	0	9	5	4	0	0	0	9	0	31	31	0	0	0	0	31	0	1	0	0.857142857142857	0.142857142857143	0	0	0	1	0	0.555555555555556	0.444444444444444	0	0	0	1	0	1	0	0	0	0
HE13	claude-3-7-sonnet	post	7	5	4	QQ	Claude3.7				proprietary	42	36	6	0	0	0	42	0	9	5	4	0	0	0	9	0	31	31	0	0	0	0	31	0	1	0	0.857142857142857	0.142857142857143	0	0	0	1	0	0.555555555555556	0.444444444444444	0	0	0	1	0	1	0	0	0	0
HE13	claude-3-7-sonnet	post	8	5	4	QQ	Claude3.7				proprietary	42	36	5	0	0	1	41	1	9	5	3	0	0	1	8	1	31	31	0	0	0	0	31	0	0.976190476190476	0.0238095238095238	0.857142857142857	0.119047619047619	0	0	0.0238095238095238	0.888888888888889	0.111111111111111	0.555555555555556	0.333333333333333	0	0	0.111111111111111	1	0	1	0	0	0	0
